time,steering_velocity,acceleration
3.46,0.004513396807345794,0.07714656586930281
3.47,0.004513396807345794,0.07714656586930281
3.48,0.004513396807345794,0.07714656586930281
3.49,0.004513396807345794,0.07714656586930281
3.5,0.004513396807345794,0.07714656586930281
3.51,0.004513396807345794,0.07714656586930281
3.52,0.004513396807345794,0.07714656586930281
3.53,0.004513396807345794,0.07714656586930281
3.54,0.004513396807345794,0.07714656586930281
3.55,0.004513396807345794,0.07714656586930281
3.56,0.004513396807345794,0.07714656586930281
3.57,0.004513396807345794,0.07714656586930281
3.58,0.004513396807345794,0.07714656586930281
3.59,0.004513396807345794,0.07714656586930281
3.6,0.004513396807345794,0.07714656586930281
3.61,0.004513396807345794,0.07714656586930281
3.62,0.004513396807345794,0.07714656586930281
3.63,0.004513396807345794,0.07714656586930281
3.64,0.004513396807345794,0.07714656586930281
3.65,0.004513396807345794,0.07714656586930281
3.66,0.004513396807345794,0.07714656586930281
3.67,0.004513396807345794,0.07714656586930281
3.68,0.004513396807345794,0.07714656586930281
3.69,0.004513396807345794,0.07714656586930281
3.7,0.004513396807345794,0.07714656586930281
3.71,0.004513396807345794,0.07714656586930281
3.72,0.004513396807345794,0.07714656586930281
3.73,0.004513396807345794,0.07714656586930281
3.74,0.004513396807345794,0.07714656586930281
3.75,0.004513396807345794,0.07714656586930281
3.76,0.004513396807345794,0.07714656586930281
3.77,0.004513396807345794,0.07714656586930281
3.78,0.004513396807345794,0.07714656586930281
3.79,0.004513396807345794,0.07714656586930281
3.8,0.004513396807345794,0.07714656586930281
3.81,0.004513396807345794,0.07714656586930281
3.82,0.004513396807345794,0.07714656586930281
3.83,0.004513396807345794,0.07714656586930281
3.84,0.004513396807345794,0.07714656586930281
3.85,0.004513396807345794,0.07714656586930281
3.86,0.004513396807345794,0.07714656586930281
3.87,0.004513396807345794,0.07714656586930281
3.88,0.004513396807345794,0.07714656586930281
3.89,0.004513396807345794,0.07714656586930281
3.9,0.004513396807345794,0.07714656586930281
3.91,0.004513396807345794,0.07714656586930281
3.92,0.004513396807345794,0.07714656586930281
3.93,0.004513396807345794,0.07714656586930281
3.94,0.004513396807345794,0.07714656586930281
3.95,0.004513396807345794,0.07714656586930281
3.96,0.004513396807345794,0.07714656586930281
3.97,0.004513396807345794,0.07714656586930281
3.98,0.004513396807345794,0.07714656586930281
3.99,0.004513396807345794,0.07714656586930281
4.0,0.004513396807345794,0.07714656586930281
4.01,0.004513396807345794,0.07714656586930281
4.02,0.004513396807345794,0.07714656586930281
4.03,0.004513396807345794,0.07714656586930281
4.04,0.004513396807345794,0.07714656586930281
4.05,0.004513396807345794,0.07714656586930281
4.06,0.004513396807345794,0.07714656586930281
4.07,0.004513396807345794,0.07714656586930281
4.08,0.004513396807345794,0.07714656586930281
4.09,0.004513396807345794,0.07714656586930281
4.1,0.004513396807345794,0.07714656586930281
4.11,0.004513396807345794,0.07714656586930281
4.12,0.004513396807345794,0.07714656586930281
4.13,0.004513396807345794,0.07714656586930281
4.14,0.004513396807345794,0.07714656586930281
4.15,0.004513396807345794,0.07714656586930281
4.16,0.004513396807345794,0.07714656586930281
4.17,0.004513396807345794,0.07714656586930281
4.18,0.004513396807345794,0.07714656586930281
4.19,0.004513396807345794,0.07714656586930281
4.2,0.004513396807345794,0.07714656586930281
4.21,0.004513396807345794,0.07714656586930281
4.22,0.004513396807345794,0.07714656586930281
4.23,0.004513396807345794,0.07714656586930281
4.24,0.004513396807345794,0.07714656586930281
4.25,0.004513396807345794,0.07714656586930281
4.26,0.004513396807345794,0.07714656586930281
4.27,0.004513396807345794,0.07714656586930281
4.28,0.004513396807345794,0.07714656586930281
4.29,0.004513396807345794,0.07714656586930281
4.3,0.004513396807345794,0.07714656586930281
4.31,0.004513396807345794,0.07714656586930281
4.32,0.004513396807345794,0.07714656586930281
4.33,0.004513396807345794,0.07714656586930281
4.34,0.004513396807345794,0.07714656586930281
4.35,0.004513396807345794,0.07714656586930281
4.36,0.004513396807345794,0.07714656586930281
4.37,0.004513396807345794,0.07714656586930281
4.38,0.004513396807345794,0.07714656586930281
4.39,0.004513396807345794,0.07714656586930281
4.4,0.004513396807345794,0.07714656586930281
4.41,0.004513396807345794,0.07714656586930281
4.42,0.004513396807345794,0.07714656586930281
4.43,0.004513396807345794,0.07714656586930281
4.44,0.004513396807345794,0.07714656586930281
4.45,0.004513396807345794,0.07714656586930281
4.46,0.004513396807345794,0.07714656586930281
4.47,0.004513396807345794,0.07714656586930281
4.48,0.004513396807345794,0.07714656586930281
4.49,0.004513396807345794,0.07714656586930281
4.5,0.004513396807345794,0.07714656586930281
4.51,0.004513396807345794,0.07714656586930281
4.52,0.004513396807345794,0.07714656586930281
4.53,0.004513396807345794,0.07714656586930281
4.54,0.004513396807345794,0.07714656586930281
4.55,0.004513396807345794,0.07714656586930281
4.56,0.004513396807345794,0.07714656586930281
4.57,0.004513396807345794,0.07714656586930281
4.58,0.004513396807345794,0.07714656586930281
4.59,0.004513396807345794,0.07714656586930281
4.6,0.004513396807345794,0.07714656586930281
4.61,0.004513396807345794,0.07714656586930281
4.62,0.004513396807345794,0.07714656586930281
4.63,0.004513396807345794,0.07714656586930281
4.64,0.004513396807345794,0.07714656586930281
4.65,0.004513396807345794,0.07714656586930281
4.66,0.004513396807345794,0.07714656586930281
4.67,0.004513396807345794,0.07714656586930281
4.68,0.004513396807345794,0.07714656586930281
4.69,0.004513396807345794,0.07714656586930281
4.7,0.004513396807345794,0.07714656586930281
